node,n_months_active,n_months_blue_or_purple,size_cv,size_median_x12,size_max_share,same_kstar_months,persistence_label
TULLOCH_7_B2,9,2,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
TULLOCH_7_B4,9,2,0.9328698403620387,18063781157.52,0.2938821325836047,5,9/12 mo · moderate
TULRLK_7_N015,10,0,1.0764802175843229,4367936782.764,0.3254564471511039,3,10/12 mo · variable
TUMBWD_7_N002,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TUMBWD_7_N003,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
TUPMAN_1_N102,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
TVYVLLY_6_N008,11,4,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
TWILGHTL_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
TWINKL_7_N002,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
TWINKL_7_N003,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
TWINKL_7_N004,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
TWINKL_7_N005,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
TWINKL_7_N006,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
TWINKL_7_N007,8,0,1.3042922414520333,3405441450.516,0.5132353643705955,3,8/12 mo · variable
TWISSLMN_6_N005,12,0,1.034818693885644,4367936782.764,0.2789122634145879,4,12/12 mo · variable
TXMIDST_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
UCM_6_N110,10,5,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
ULTPWRJ_1_N001,11,3,0.8318871538153183,13371497229.024002,0.24705456215884708,6,11/12 mo · moderate
ULTRAJT_6_B1,10,1,1.1598835544144848,3914437441.608,0.32705832366443655,4,10/12 mo · variable
ULTRAOGL_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
ULT_OGLE_1_B1,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
UNIT5GT_7_N001,12,0,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
UNIT6ST_7_N001,12,0,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
UNIT7GT_7_N001,12,0,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
UNIT8ST_7_N001,12,0,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
USBRGATE_NODET,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
USMAG1_GNODERP,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
USMAG1_LNODED,5,0,1.7559494640203948,3213059532.192,0.82651573886651,2,5/12 mo · variable
USWINDPW_7_N001,10,0,1.7083737754404418,1997801375.0879998,0.4854202786133231,4,10/12 mo · variable
USWINDPW_7_N009,10,0,1.7083737754404418,1997801375.0879998,0.4854202786133231,4,10/12 mo · variable
USWP-FRK_6_N001,10,3,1.4386173168782368,3827921042.8259997,0.4792422655893287,4,10/12 mo · variable
USWP-JRW_2_N001,10,3,1.2339232020949595,4176389757.582,0.3674660134897659,3,10/12 mo · variable
USWP-PAT_1_B1,10,1,0.9394626314950036,11197199170.152,0.27930612844698405,5,10/12 mo · moderate
USWPRLF_2_N004,10,0,0.9307103486552418,11197199170.152,0.2780886047550527,5,10/12 mo · moderate
VACA-DIX_1_B1,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
VACA-DIX_1_N014,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
VACADIX_1_GN001,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
VACADIX_1_N085,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
VACAVIL_1_N101,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
VALLEYSC_1_N001,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N013,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N029,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N038,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N101,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N102,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N108,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_N230,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_1_NBT1,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYSC_5_B1,11,1,0.4814463586590763,2658811545.3,0.15853468122256592,4,11/12 mo · stable
VALLEYVE_1_B1,8,0,1.0846408156526173,3405441450.516,0.4537810001782374,2,8/12 mo · variable
VALLYHM_1_N004,10,2,1.038291500036071,10781019428.976,0.29385950282961876,5,10/12 mo · variable
VALTNE34_7_N004,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VALTNE34_7_N005,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VALTNE34_7_N006,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VALTNE34_7_N007,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VALTNEGN_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VASCJCT_6_B1,10,3,1.4386173168782368,3827921042.8259997,0.4792422655893287,4,10/12 mo · variable
VENTSO_7_N2,9,9,0.9305878778792196,451546051.96800005,0.26654990761174574,8,9/12 mo · moderate
VENWIND_1_N102,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
VENWIND_1_N103,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
VENWIND_1_N104,11,1,0.4411321650933274,2836912747.8,0.15065523950907994,4,11/12 mo · stable
VERNON_6_N005,12,0,1.8535928803131976,2174881808.688,0.5641547047076872,4,12/12 mo · variable
VERNON_6_N006,12,0,1.8535928803131976,2174881808.688,0.5641547047076872,4,12/12 mo · variable
VESTAL_2_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_2_N023,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_GN010,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N001,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N002,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N004,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N006,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N020,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N024,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N025,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N026,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N523,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
VESTAL_6_N524,5,0,1.621203933240624,2513592539.136,0.7783223646510253,2,5/12 mo · variable
VICTOR_1_N001,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_1_N063,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_2_B1,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_GN001,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_GN002,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N002,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N003,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N004,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N005,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N006,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N007,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N008,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N009,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N010,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N011,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N012,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N013,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N014,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N015,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N016,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N017,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N018,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N019,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VICTOR_7_N020,10,0,1.1140218825938906,3405441450.516,0.40776978310054485,2,10/12 mo · variable
VILLAPK_2_N028,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
VILLAPK_6_LN001,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
VILLAPK_6_N005,11,1,1.2587649353398966,2743125425.3519993,0.4241789074569566,3,11/12 mo · variable
VINCENT_2_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
VINCENT_2_N100,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
VINCENT_2_N101,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
VINCENT_5_B2,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
VISTAGN_7_N001,8,0,1.0846408156526173,3405441450.516,0.4537810001782374,2,8/12 mo · variable
VISTRA3_7_N001,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA3_7_N002,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA3_7_N003,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA_7_N004,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA_7_N005,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA_7_N006,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA_7_N008,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VISTRA_7_N009,10,2,0.4221152913224556,3114016323.21,0.17020389397147273,8,10/12 mo · stable
VLLYSPS_6_B1,8,3,0.9725979830135266,11197199170.152,0.3585185542452583,4,8/12 mo · moderate
VLYCGEN_7_N002,8,4,0.4054842325734932,2944916682.492,0.19195209616959402,2,8/12 mo · stable
VLYCGEN_7_N003,8,4,0.4054842325734932,2944916682.492,0.19195209616959402,2,8/12 mo · stable
VLYCGEN_7_N004,8,4,0.4054842325734932,2944916682.492,0.19195209616959402,2,8/12 mo · stable
VLYCGEN_7_VCEBT1N,8,4,0.4054842325734932,2944916682.492,0.19195209616959402,2,8/12 mo · stable
VLYCGEN_7_VCEBT2N,8,4,0.4054842325734932,2944916682.492,0.19195209616959402,2,8/12 mo · stable
VOLTA1_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
VOLTA2_7_N001,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
VOLTA2_7_N002,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
VOLTA2_7_N010,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
VOLTA_6_N009,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
VOLTA_6_N010,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
VOYAGN2_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VOYAGN3_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VOYAGN4_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VOYAGN5_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VOYAGRG1_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
VPASS_7_NBT1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
VPASS_7_NSR1,11,0,0.5261602353162576,2658811545.3,0.16206199858818532,4,11/12 mo · moderate
VSTA_1_GN001,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
VSTA_1_N016,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
VSTA_1_N018,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
VSTA_2_B1,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
VSTA_6_N001,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
VSTA_6_N008,11,1,0.3855128693058413,3054164346.6000004,0.14133850863832995,2,11/12 mo · stable
WADHAM_7_B1,10,1,0.7293652654023829,1334084083.7129998,0.2271829315144381,7,10/12 mo · moderate
WALNUT_6_N007,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WALNUT_6_N008,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WALNUT_6_N011,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WARNE1_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WARNE2_7_B1,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WARNERVL_2_B1,8,3,1.0408838862132606,8851057205.904001,0.3841329116536357,4,8/12 mo · variable
WASCO_12_N008,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
WAUKENA_1_B1,10,2,1.395958382409747,2165624376.726,0.41379463336446487,3,10/12 mo · variable
WAUKENA_7_N003,10,2,1.395958382409747,2165624376.726,0.41379463336446487,3,10/12 mo · variable
WCEDAR_GNODE1,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
WCEDAR_GNODE2,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
WCEDAR_GNODE3,6,0,0.6823393323817247,1659090644.6399999,0.3077452768594082,2,6/12 mo · moderate
WDFRDF_7_N001,10,4,1.5626940312725885,2260030244.1210003,0.47750122995268046,5,10/12 mo · variable
WDLNDBM_1_B1,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
WDT273_7_N004,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WDT273_7_N005,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WDT273_7_N006,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WDT273_7_N007,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WDT273_7_N008,11,0,1.3765506020226403,3312625200.6000004,0.41334770088273765,3,11/12 mo · variable
WDT404L_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WDWLMON1_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WDWLMON2_7_N001,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WDWRGEN_7_N002,10,2,0.7820258215003038,15717639193.272,0.25329523186584596,6,10/12 mo · moderate
WEBER1_6_N002,9,3,0.8731524650235196,18063781157.52,0.2850984659478979,5,9/12 mo · moderate
WEBER_2_N021,9,3,0.8731524650235196,18063781157.52,0.2850984659478979,5,9/12 mo · moderate
WEBER_NODET,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
WELS_PAC_GNODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
WESCAN_7_N002,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
WESCN2_7_N003,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
WESCN2_7_ND004,9,2,0.6476583581562956,1836171078.2400002,0.24378638958825066,3,9/12 mo · moderate
WESTJCT_6_B1,12,3,1.5319439732898599,2877929803.6259995,0.38926525040995963,3,12/12 mo · variable
WESTPARK_1_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
WESTVALL_NODE1,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
WESTVALL_NODE2,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
WESTVALL_NODE3,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
WESTVALL_NODE4,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
WESTVALL_NODE5,5,0,1.7515397196725495,3312625200.6000004,0.8248874716395709,2,5/12 mo · variable
WESTWOOD_6_B1,12,0,1.7098877705932292,2877929803.6259995,0.4993478609448049,3,12/12 mo · variable
WHEATLND_6_N006,12,3,1.2879093261885413,3255495941.1660004,0.31837668997597507,4,12/12 mo · variable
WHEELBR1_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
WHEELBR2_7_B1,10,0,1.2951518072556591,3592153384.488,0.37972530302392377,3,10/12 mo · variable
WHELRGPP_2_N004,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
WHITEW_7_N001,11,0,0.5643996945712092,2513592539.136,0.18397171458166595,3,11/12 mo · moderate
WILLIAMS_7_N001,10,1,0.7293652654023829,1334084083.7129998,0.2271829315144381,7,10/12 mo · moderate
WILLWCRK_6_N003,10,0,1.4037130564100961,2662265018.4839993,0.4412536887231404,3,10/12 mo · variable
WILSPR2_7_N001,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
WINDGAP_2_N003,12,0,1.1177520014057138,3405441450.516,0.31834882192519603,4,12/12 mo · variable
WINDHUB_2_B1,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
WINDHUB_2_B3,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
WIRLWIND_2_B1,12,0,1.4139596156528895,3027875312.976,0.4029539683046919,2,12/12 mo · variable
WISE1_7_B1,11,3,1.022526574938057,4330617182.784,0.27758483395662964,5,11/12 mo · variable
WISE2_7_B1,11,3,1.022526574938057,4330617182.784,0.27758483395662964,5,11/12 mo · variable
WISHON1_7_B2,9,5,0.8484504173089409,13371497229.024002,0.30963030471616426,5,9/12 mo · moderate
WISHON1_7_B3,9,5,0.8484504173089409,13371497229.024002,0.30963030471616426,5,9/12 mo · moderate
WISHON2_7_B2,9,5,0.8484504173089409,13371497229.024002,0.30963030471616426,5,9/12 mo · moderate
WISHON2_7_B3,9,5,0.8484504173089409,13371497229.024002,0.30963030471616426,5,9/12 mo · moderate
WLDWDG2_7_N001,12,0,1.1605430384007227,4244100784.0020003,0.298086425728209,4,12/12 mo · variable
WLMNGTON_7_N002,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
WLMNGTON_7_N003,12,1,1.4298522113846248,3405441450.516,0.40469340228980266,2,12/12 mo · variable
WNDMSTR_2_N001,10,2,1.1404676268463392,4008333125.664,0.32363660514902787,4,10/12 mo · variable
WNDSTRG1_7_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WNDSTRG2_7_B1,12,0,1.3504999166522818,3405441450.516,0.3889688652110409,3,12/12 mo · variable
WNPM_PAC_GNODE1,6,0,0.6030892514214147,2397317705.82,0.27002113561282975,2,6/12 mo · moderate
WNSTRGN1_7_N001,10,3,0.603245315851375,2174881808.688,0.20697523822815084,3,10/12 mo · moderate
WOLFSKIL_7_B1,10,0,1.2872446954180803,3827921042.8259997,0.37810139184458336,3,10/12 mo · variable
WOLVERIN_NODE1,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
WOLVERIN_NODE2,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
WOLVERIN_NODE3,4,0,1.6911673071196482,2667214389.336,0.8827468007656636,2,sporadic (4/12 mo)
WOODLD_1_N001,11,1,1.2080605245306075,3498257700.432,0.3195067699049511,4,11/12 mo · variable
WOODLINE_GNODE1,7,0,1.3820341568374923,3498257700.432,0.49482539732132214,2,7/12 mo · variable
