Aggregate PNode ID,PNode ID,DESCRIPTION,abbrev,Plant Code,Plant Name,State,Latitude,Longitude,match_score,second_best,placement
TH_SP15_GEN-APND,TOT135G1_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_NP15_GEN-APND,SLATE_7_N001,TH_NP15_GEN-APND,SLATE,,,,,,,,unplaced
TH_SP15_GEN-APND,JOANEC_7_N002,TH_SP15_GEN-APND,JOANEC,,,,,,,,unplaced
TH_PACE_GEN-APND,REYNOLDP_3_SOLAR2GNODE,TH_PACE_GEN-APND,REYNOLDP,,,,,,,,unplaced
TH_PACE_GEN-APND,HOMAHILL_2_WIND1GNODE,TH_PACE_GEN-APND,HOMAHILL,,,,,,,,unplaced
TH_PACE_GEN-APND,GREENRIV_3_HYBRD1GNODE,TH_PACE_GEN-APND,GREENRIV,,,,,,,,unplaced
TH_PACE_GEN-APND,GRACE_NODE3,TH_PACE_GEN-APND,GRACE,827.0,Grace,ID,42.53675,-111.793967,5.0,0.0,precise
TH_PACE_GEN-APND,SMILFORD_NODER1,TH_PACE_GEN-APND,SMILFORD,,,,,,,,unplaced
TH_PACE_GEN-APND,MILFORD_NODE1,TH_PACE_GEN-APND,MILFORD,62812.0,Milford Solar 1,UT,38.490667,-113.018283,7.0,0.0,precise
TH_PACE_GEN-APND,ESCALANS_3_SOLAR3GNODE,TH_PACE_GEN-APND,ESCALANS,59387.0,"Escalante Solar I, LLC",UT,38.524167,-113.033889,8.0,0.0,precise
TH_PACE_GEN-APND,DALTONU_NODET,TH_PACE_GEN-APND,DALTONU,,,,,,,,unplaced
TH_NP15_GEN-APND,CALISTGA_7_N001,TH_NP15_GEN-APND,CALISTGA,50066.0,Calistoga Power Plant,CA,38.7879,-122.7434,8.0,0.0,precise
TH_PACE_GEN-APND,CUTLER_NODE2,TH_PACE_GEN-APND,CUTLER,3646.0,Cutler Hydro,UT,41.834702,-112.052114,6.0,0.0,precise
TH_PACE_GEN-APND,3PEAKS_1_BESS1GNODE,TH_PACE_GEN-APND,,,,,,,,,unplaced
TH_PACE_GEN-APND,PALISADI_NODE2,TH_PACE_GEN-APND,PALISADI,850.0,Palisades Dam,ID,43.334849,-111.205752,7.0,0.0,precise
TH_SP15_GEN-APND,SOL_7_N005,TH_SP15_GEN-APND,SOL,,,,,,,,unplaced
TH_PACE_GEN-APND,EXXON_NODEC,TH_PACE_GEN-APND,EXXON,,,,,,,,unplaced
TH_PACE_GEN-APND,COVEMOUN_GNODE1,TH_PACE_GEN-APND,COVEMOUN,62469.0,Cove Mountain Solar,UT,37.623123,-113.619219,8.0,0.0,precise
TH_PACE_GEN-APND,PINTURA_1_WESTSOLAR1GNODE,TH_PACE_GEN-APND,PINTURA,,,,,,,,unplaced
TH_PACE_GEN-APND,WCEDAR_GNODE1,TH_PACE_GEN-APND,WCEDAR,,,,,,,,unplaced
TH_PACE_GEN-APND,HUNTERP_7_UNIT 2 DGTGNODE,TH_PACE_GEN-APND,HUNTERP,6165.0,Hunter,UT,39.1747,-111.0289,6.0,0.0,precise
TH_NP15_GEN-APND,SCARLT_7_ND001,TH_NP15_GEN-APND,SCARLT,,,,,,,,unplaced
TH_NP15_GEN-APND,ROSECA_7_N001,TH_NP15_GEN-APND,ROSECA,56298.0,Roseville Energy Park,CA,38.7928,-121.3811,4.0,0.0,precise
TH_PACE_GEN-APND,DUNLAP_NODET,TH_PACE_GEN-APND,DUNLAP,57299.0,Dunlap,WY,42.043611,-106.160278,6.0,0.0,precise
TH_PACE_GEN-APND,ARROWHE_7_GNODE1,TH_PACE_GEN-APND,ARROWHE,62248.0,Arrow Canyon Solar Hybrid,NV,36.459259,-114.844386,5.0,0.0,precise
TH_PACE_GEN-APND,BLUNDELL_NODE1,TH_PACE_GEN-APND,BLUNDELL,299.0,Blundell,UT,38.4889,-112.8533,8.0,0.0,precise
TH_PACE_GEN-APND,LATIGO_NODET,TH_PACE_GEN-APND,LATIGO,59965.0,Latigo Wind Park,UT,37.886706,-109.36839,6.0,0.0,precise
TH_SP15_GEN-APND,SOL_7_N003,TH_SP15_GEN-APND,SOL,,,,,,,,unplaced
TH_NP15_GEN-APND,KIRKER_1_N001,TH_NP15_GEN-APND,KIRKER,,,,,,,,unplaced
TH_NP15_GEN-APND,BUTTE_1_N101,TH_NP15_GEN-APND,BUTTE,50350.0,Forks of Butte Hydro Project,CA,39.869284,-121.631865,5.0,0.0,precise
TH_NP15_GEN-APND,REDBLFF_6_N008,TH_NP15_GEN-APND,REDBLFF,,,,,,,,unplaced
TH_NP15_GEN-APND,CHRISTIE_6_B1,TH_NP15_GEN-APND,CHRISTIE,,,,,,,,unplaced
TH_NP15_GEN-APND,HMBLDTB_1_N08,TH_NP15_GEN-APND,HMBLDTB,,,,,,,,unplaced
TH_NP15_GEN-APND,DAIRYLND_1_N013,TH_NP15_GEN-APND,DAIRYLND,,,,,,,,unplaced
TH_NP15_GEN-APND,LEGRAND_1_N018,TH_NP15_GEN-APND,LEGRAND,,,,,,,,unplaced
TH_SP15_GEN-APND,VINCENT_2_N100,TH_SP15_GEN-APND,VINCENT,55963.0,Riverview Energy Center,CA,38.014423,-121.790679,7.0,0.0,precise
TH_SP15_GEN-APND,Q137GN2_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT211A_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,PITCHGEN_7_B1,TH_SP15_GEN-APND,PITCHGEN,,,,,,,,unplaced
TH_NP15_GEN-APND,PCBRICK_6_B1,TH_NP15_GEN-APND,PCBRICK,,,,,,,,unplaced
TH_NP15_GEN-APND,LECEFBGN_7_N003,TH_NP15_GEN-APND,LECEFBGN,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT211B_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNGEN7G_7_N001,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_SP15_GEN-APND,SOLSTR2A_7_N007,TH_SP15_GEN-APND,SOLSTR,58388.0,Solar Star 1,CA,34.8181,-118.4036,6.0,0.0,precise
TH_ZP26_GEN-APND,KCRDCT4_7_NBT2,TH_ZP26_GEN-APND,KCRDCT,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT242GN_7_N002,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,LCKHT1_7_N004,TH_SP15_GEN-APND,LCKHT,,,,,,,,unplaced
TH_NP15_GEN-APND,STATIND_1_N001,TH_NP15_GEN-APND,STATIND,6704.0,Pebbly Beach Generating Station Hybrid,CA,33.333056,-118.310278,7.0,0.0,precise
TH_NP15_GEN-APND,BIOMSJCT_6_B1,TH_NP15_GEN-APND,BIOMSJCT,,,,,,,,unplaced
TH_SP15_GEN-APND,LAFRESA_6_N011,TH_SP15_GEN-APND,LAFRESA,,,,,,,,unplaced
TH_NP15_GEN-APND,Q1032C2_7_N003,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,RSMNDS_7_N007,TH_SP15_GEN-APND,RSMNDS,,,,,,,,unplaced
TH_SP15_GEN-APND,DUCORGN1_7_N001,TH_SP15_GEN-APND,DUCORGN,,,,,,,,unplaced
TH_NP15_GEN-APND,CORCRAN2_7_N001,TH_NP15_GEN-APND,CORCRAN,,,,,,,,unplaced
TH_SP15_GEN-APND,BUCKWND_1_N001,TH_SP15_GEN-APND,BUCKWND,,,,,,,,unplaced
TH_ZP26_GEN-APND,ALPAUGH_7_N001,TH_ZP26_GEN-APND,ALPAUGH,58003.0,Alpaugh 50,CA,35.898333,-119.435278,7.0,0.0,precise
TH_SP15_GEN-APND,MURRAYGN_7_N024,TH_SP15_GEN-APND,MURRAYGN,,,,,,,,unplaced
TH_SP15_GEN-APND,SANDLOT_2_N024,TH_SP15_GEN-APND,SANDLOT,57361.0,Sand Drag LLC,CA,35.982778,-120.110277,4.0,0.0,precise
TH_NP15_GEN-APND,LAKEWOOD_1_N006,TH_NP15_GEN-APND,LAKEWOOD,,,,,,,,unplaced
TH_SP15_GEN-APND,REXFRD_7_NBT1,TH_SP15_GEN-APND,REXFRD,64633.0,Rexford Solar Farm,CA,35.840479,-119.082742,6.0,0.0,precise
TH_SP15_GEN-APND,TOT381B_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,WESCN2_7_ND004,TH_SP15_GEN-APND,WESCN,,,,,,,,unplaced
TH_NP15_GEN-APND,CNTRVL12_7_N002,TH_NP15_GEN-APND,CNTRVL,66208.0,North Central Valley,CA,38.015291,-121.017836,6.0,0.0,precise
TH_NP15_GEN-APND,EMBRCDR_2_N001,TH_NP15_GEN-APND,EMBRCDR,,,,,,,,unplaced
TH_SP15_GEN-APND,REXFRD_7_NSR2,TH_SP15_GEN-APND,REXFRD,64633.0,Rexford Solar Farm,CA,35.840479,-119.082742,6.0,0.0,precise
TH_SP15_GEN-APND,MCFLND_7_N012,TH_SP15_GEN-APND,MCFLND,67498.0,McFarland C,AZ,32.946009,-113.491553,6.0,0.0,precise
TH_SP15_GEN-APND,GARNET_1_B1,TH_SP15_GEN-APND,GARNET,,,,,,,,unplaced
TH_SP15_GEN-APND,SPRINGVL_6_N001,TH_SP15_GEN-APND,SPRINGVL,450.0,Spring Creek,CA,40.628115,-122.467509,6.0,0.0,precise
TH_SP15_GEN-APND,BUCKWND_1_B1,TH_SP15_GEN-APND,BUCKWND,,,,,,,,unplaced
TH_NP15_GEN-APND,USWINDPW_7_N001,TH_NP15_GEN-APND,USWINDPW,,,,,,,,unplaced
TH_SP15_GEN-APND,SAUGUS_6_N001,TH_SP15_GEN-APND,SAUGUS,,,,,,,,unplaced
TH_NP15_GEN-APND,SWIFT_1_GN001,TH_NP15_GEN-APND,SWIFT,,,,,,,,unplaced
TH_ZP26_GEN-APND,SNTAMRA_1_N001,TH_ZP26_GEN-APND,SNTAMRA,,,,,,,,unplaced
TH_SP15_GEN-APND,VICTOR_7_N016,TH_SP15_GEN-APND,VICTOR,65743.0,Victory Pass,CA,33.701001,-115.316292,6.0,0.0,precise
TH_SP15_GEN-APND,MTWND3_7_N001,TH_SP15_GEN-APND,MTWND,,,,,,,,unplaced
TH_SP15_GEN-APND,DEVERS_1_B1,TH_SP15_GEN-APND,DEVERS,10874.0,Coso Power Developers,CA,36.0192,-117.7917,6.0,0.0,precise
TH_NP15_GEN-APND,CRWCRKGN_7_N001,TH_NP15_GEN-APND,CRWCRKGN,,,,,,,,unplaced
TH_SP15_GEN-APND,COLCT334_7_N001,TH_SP15_GEN-APND,COLCT,,,,,,,,unplaced
TH_NP15_GEN-APND,HICKS_2_N002,TH_NP15_GEN-APND,HICKS,,,,,,,,unplaced
TH_SP15_GEN-APND,Q6082_7_N001,TH_SP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,SOLSTR1A_7_N006,TH_SP15_GEN-APND,SOLSTR,58388.0,Solar Star 1,CA,34.8181,-118.4036,6.0,0.0,precise
TH_NP15_GEN-APND,AMERIGAS_1_GN001,TH_NP15_GEN-APND,AMERIGAS,,,,,,,,unplaced
TH_NP15_GEN-APND,ARCATA_6_N001,TH_NP15_GEN-APND,ARCATA,,,,,,,,unplaced
TH_NP15_GEN-APND,SANLUIS4_7_B3,TH_NP15_GEN-APND,SANLUIS,,,,,,,,unplaced
TH_ZP26_GEN-APND,C877P1C2_7_N001,TH_ZP26_GEN-APND,C,,,,,,,,unplaced
TH_SP15_GEN-APND,GRNITE_7_N002,TH_SP15_GEN-APND,GRNITE,,,,,,,,unplaced
TH_NP15_GEN-APND,Q526C2_7_N006,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,JVREPK_7_N002,TH_SP15_GEN-APND,JVREPK,,,,,,,,unplaced
TH_NP15_GEN-APND,CURTISS_1_N010,TH_NP15_GEN-APND,CURTISS,,,,,,,,unplaced
TH_NP15_GEN-APND,KINGSBRG_7_N003,TH_NP15_GEN-APND,KINGSBRG,,,,,,,,unplaced
TH_SP15_GEN-APND,TOT381A_7_N001,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,CTG1AGE_7_N001,TH_SP15_GEN-APND,CTG,,,,,,,,unplaced
TH_SP15_GEN-APND,GOLETA_7_N201,TH_SP15_GEN-APND,GOLETA,66394.0,"Goleta Energy Storage, LLC",CA,34.432367,-119.868084,6.0,0.0,precise
TH_SP15_GEN-APND,SANTIAGO_6_LN001,TH_SP15_GEN-APND,SANTIAGO,50270.0,Santa Ynez Facility,CA,34.464819,-120.044365,4.0,0.0,precise
TH_SP15_GEN-APND,UNIT6ST_7_N001,TH_SP15_GEN-APND,UNIT,,,,,,,,unplaced
TH_NP15_GEN-APND,LEMORSLR_7_N004,TH_NP15_GEN-APND,LEMORSLR,,,,,,,,unplaced
TH_NP15_GEN-APND,VACA-DIX_1_N014,TH_NP15_GEN-APND,VACA,,,,,,,,unplaced
TH_ZP26_GEN-APND,S473_7_N005,TH_ZP26_GEN-APND,S,,,,,,,,unplaced
TH_NP15_GEN-APND,HERDLYN_6_B1,TH_NP15_GEN-APND,HERDLYN,,,,,,,,unplaced
TH_SP15_GEN-APND,KEARNY_7_GNU1N,TH_SP15_GEN-APND,KEARNY,,,,,,,,unplaced
TH_NP15_GEN-APND,HERDLYN_6_N007,TH_NP15_GEN-APND,HERDLYN,,,,,,,,unplaced
TH_SP15_GEN-APND,SUNGEN3G_7_N005,TH_SP15_GEN-APND,SUNGEN,52169.0,Midway Sunset Cogen,CA,35.2269,-119.6294,6.0,0.0,precise
TH_NP15_GEN-APND,CHWCHL_7_N001,TH_NP15_GEN-APND,CHWCHL,,,,,,,,unplaced
TH_SP15_GEN-APND,CTG1BGN_7_N001,TH_SP15_GEN-APND,CTG,,,,,,,,unplaced
TH_SP15_GEN-APND,PAHRUMP_1_N017,TH_SP15_GEN-APND,PAHRUMP,,,,,,,,unplaced
TH_NP15_GEN-APND,ORTIGAGN_7_N003,TH_NP15_GEN-APND,ORTIGAGN,,,,,,,,unplaced
TH_SP15_GEN-APND,VSTA_1_GN001,TH_SP15_GEN-APND,VSTA,,,,,,,,unplaced
TH_SP15_GEN-APND,ALTA2G_7_B1,TH_SP15_GEN-APND,ALTA,,,,,,,,unplaced
TH_SP15_GEN-APND,VINCENT_5_B2,TH_SP15_GEN-APND,VINCENT,55963.0,Riverview Energy Center,CA,38.014423,-121.790679,7.0,0.0,precise
TH_SP15_GEN-APND,BCRK1-2_1_N004,TH_SP15_GEN-APND,BCRK,,,,,,,,unplaced
TH_NP15_GEN-APND,KANAKA_1_N003,TH_NP15_GEN-APND,KANAKA,,,,,,,,unplaced
TH_ZP26_GEN-APND,GWF_CT2_7_N004,TH_ZP26_GEN-APND,GWF,,,,,,,,unplaced
TH_SP15_GEN-APND,CENTERS_2_N036,TH_SP15_GEN-APND,CENTERS,57490.0,Imperial Solar Energy Center South,CA,32.663289,-115.658284,7.0,0.0,precise
TH_SP15_GEN-APND,WDWLMON1_7_N001,TH_SP15_GEN-APND,WDWLMON,,,,,,,,unplaced
TH_SP15_GEN-APND,SANLUSRY_6_GN001,TH_SP15_GEN-APND,SANLUSRY,,,,,,,,unplaced
TH_NP15_GEN-APND,KOLA_7_B2N001,TH_NP15_GEN-APND,KOLA,67680.0,Kola Energy Center,CA,37.709773,-121.55528,4.0,0.0,precise
TH_NP15_GEN-APND,LEWISTON_7_N003,TH_NP15_GEN-APND,LEWISTON,,,,,,,,unplaced
TH_SP15_GEN-APND,ESCNDIDO_2_N021,TH_SP15_GEN-APND,ESCNDIDO,,,,,,,,unplaced
TH_SP15_GEN-APND,POLSPRNG_7_NBT3,TH_SP15_GEN-APND,POLSPRNG,,,,,,,,unplaced
TH_SP15_GEN-APND,UNIT5GT_7_N001,TH_SP15_GEN-APND,UNIT,,,,,,,,unplaced
TH_SP15_GEN-APND,DEVERS_2_N117,TH_SP15_GEN-APND,DEVERS,10874.0,Coso Power Developers,CA,36.0192,-117.7917,6.0,0.0,precise
TH_NP15_GEN-APND,Q1032C2_7_N002,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,EXXONBH_7_B2,TH_NP15_GEN-APND,EXXONBH,,,,,,,,unplaced
TH_NP15_GEN-APND,BLKDIA_7_N001,TH_NP15_GEN-APND,BLKDIA,,,,,,,,unplaced
TH_ZP26_GEN-APND,TAFT1_1_B1,TH_ZP26_GEN-APND,TAFT,,,,,,,,unplaced
TH_SP15_GEN-APND,DRACKRS2_7_N002,TH_SP15_GEN-APND,DRACKRS,,,,,,,,unplaced
TH_ZP26_GEN-APND,CABALLO3_7_N001,TH_ZP26_GEN-APND,CABALLO,68012.0,Caballero,CA,35.006356,-120.453741,7.0,0.0,precise
TH_NP15_GEN-APND,SMPSN-AN_7_B1,TH_NP15_GEN-APND,SMPSN,,,,,,,,unplaced
TH_NP15_GEN-APND,MOSSLAND_5_B1,TH_NP15_GEN-APND,MOSSLAND,,,,,,,,unplaced
TH_ZP26_GEN-APND,Q633_6_B1,TH_ZP26_GEN-APND,Q,,,,,,,,unplaced
TH_NP15_GEN-APND,PAULSWT_1_N013,TH_NP15_GEN-APND,PAULSWT,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLASC_6_N019,TH_SP15_GEN-APND,ATLASC,,,,,,,,unplaced
TH_SP15_GEN-APND,BIGSKGN2_7_N001,TH_SP15_GEN-APND,BIGSKGN,,,,,,,,unplaced
TH_SP15_GEN-APND,COLRIVER_2_B2,TH_SP15_GEN-APND,COLRIVER,,,,,,,,unplaced
TH_ZP26_GEN-APND,FAMOSO_6_N008,TH_ZP26_GEN-APND,FAMOSO,,,,,,,,unplaced
TH_SP15_GEN-APND,RECTOR_6_N007,TH_SP15_GEN-APND,RECTOR,58202.0,RE Victor Phelan Solar One LLC,CA,34.51231,-117.47753,6.0,0.0,precise
TH_SP15_GEN-APND,ETIWANDA_6_GN002,TH_SP15_GEN-APND,ETIWANDA,745.0,Etiwanda,CA,34.10345,-117.5257,99.0,0.0,precise
TH_SP15_GEN-APND,TOT199L_7_N006,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,MANZNA_7_N009,TH_SP15_GEN-APND,MANZNA,57484.0,Manzana Wind LLC,CA,34.9349,-118.4612,6.0,0.0,precise
TH_SP15_GEN-APND,TOT223L1_7_N002,TH_SP15_GEN-APND,TOT,,,,,,,,unplaced
TH_SP15_GEN-APND,POLSPRNG_7_NBT1,TH_SP15_GEN-APND,POLSPRNG,,,,,,,,unplaced
TH_SP15_GEN-APND,OLINDA_6_N004,TH_SP15_GEN-APND,OLINDA,10206.0,Loma Linda University Cogen,CA,34.050391,-117.248417,6.0,0.0,precise
TH_SP15_GEN-APND,ATLASC_6_N022,TH_SP15_GEN-APND,ATLASC,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLASC_6_N021,TH_SP15_GEN-APND,ATLASC,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLASC_6_N020,TH_SP15_GEN-APND,ATLASC,,,,,,,,unplaced
TH_NP15_GEN-APND,DOSPAL_7_N003,TH_NP15_GEN-APND,DOSPAL,,,,,,,,unplaced
TH_SP15_GEN-APND,ATLAS2_6_N024,TH_SP15_GEN-APND,ATLAS,,,,,,,,unplaced
TH_SP15_GEN-APND,SANTIAGO_6_N026,TH_SP15_GEN-APND,SANTIAGO,50270.0,Santa Ynez Facility,CA,34.464819,-120.044365,4.0,0.0,precise
TH_NP15_GEN-APND,LUNAVL_7_ND003,TH_NP15_GEN-APND,LUNAVL,,,,,,,,unplaced
TH_SP15_GEN-APND,SNZIAW_3_N009,TH_SP15_GEN-APND,SNZIAW,,,,,,,,unplaced
TH_SP15_GEN-APND,VESTAL_6_N524,TH_SP15_GEN-APND,VESTAL,58644.0,Silver State Solar Power South,NV,35.63,-115.32,6.0,0.0,precise
TH_NP15_GEN-APND,GRANT_7_N002,TH_NP15_GEN-APND,GRANT,,,,,,,,unplaced
TH_ZP26_GEN-APND,ANGELA_7_N001,TH_ZP26_GEN-APND,ANGELA,,,,,,,,unplaced
TH_NP15_GEN-APND,GWFTRCY3_7_B1,TH_NP15_GEN-APND,GWFTRCY,,,,,,,,unplaced
TH_NP15_GEN-APND,MANTECA_1_N033,TH_NP15_GEN-APND,MANTECA,,,,,,,,unplaced
TH_SP15_GEN-APND,SANMRCOS_6_GN010,TH_SP15_GEN-APND,SANMRCOS,,,,,,,,unplaced
TH_NP15_GEN-APND,BELDEN_7_B1,TH_NP15_GEN-APND,BELDEN,219.0,Belden,CA,40.007445,-121.249438,6.0,0.0,precise
TH_NP15_GEN-APND,NEWCJ1_1_B1,TH_NP15_GEN-APND,NEWCJ,632.0,Newcastle,CA,38.835182,-121.092982,4.0,0.0,precise
TH_SP15_GEN-APND,EASLEY_7_N007,TH_SP15_GEN-APND,EASLEY,,,,,,,,unplaced
TH_SP15_GEN-APND,CORAMA_7_N003,TH_SP15_GEN-APND,CORAMA,,,,,,,,unplaced
TH_NP15_GEN-APND,GUERSEY_7_N003,TH_NP15_GEN-APND,GUERSEY,,,,,,,,unplaced
TH_SP15_GEN-APND,SANBRN_7_GNSSB2,TH_SP15_GEN-APND,SANBRN,,,,,,,,unplaced
TH_SP15_GEN-APND,S.CLARA_6_N031,TH_SP15_GEN-APND,S,,,,,,,,unplaced
TH_SP15_GEN-APND,EDWARD_7_CN1,TH_SP15_GEN-APND,EDWARD,437.0,Edward C Hyatt,CA,39.542985,-121.492188,6.0,0.0,precise
TH_NP15_GEN-APND,SPI-QUCY_7_N002,TH_NP15_GEN-APND,SPI,,,,,,,,unplaced
TH_SP15_GEN-APND,EASLEY_7_N011,TH_SP15_GEN-APND,EASLEY,,,,,,,,unplaced
TH_NP15_GEN-APND,MUSTANGS_2_B1,TH_NP15_GEN-APND,MUSTANGS,57833.0,Mustang Hills LLC,CA,35.030855,-118.293188,8.0,0.0,precise
TH_NP15_GEN-APND,FRTSWRD_6_GN001,TH_NP15_GEN-APND,FRTSWRD,,,,,,,,unplaced
TH_SP15_GEN-APND,DEVERS_1_N102,TH_SP15_GEN-APND,DEVERS,10874.0,Coso Power Developers,CA,36.0192,-117.7917,6.0,0.0,precise
TH_SP15_GEN-APND,CRELMN_7_N001,TH_SP15_GEN-APND,CRELMN,,,,,,,,unplaced
TH_SP15_GEN-APND,JHINDS_2_B1,TH_SP15_GEN-APND,JHINDS,,,,,,,,unplaced
TH_SP15_GEN-APND,PA99MWQ1_6_GN001,TH_SP15_GEN-APND,PA,,,,,,,,unplaced
TH_NP15_GEN-APND,KELSO1_7_N001,TH_NP15_GEN-APND,KELSO,,,,,,,,unplaced
TH_SP15_GEN-APND,SANTIAGO_6_N025,TH_SP15_GEN-APND,SANTIAGO,50270.0,Santa Ynez Facility,CA,34.464819,-120.044365,4.0,0.0,precise
TH_NP15_GEN-APND,VACADIX_1_GN001,TH_NP15_GEN-APND,VACADIX,,,,,,,,unplaced
TH_SP15_GEN-APND,ALASB1_7_NSB1,TH_SP15_GEN-APND,ALASB,,,,,,,,unplaced
TH_SP15_GEN-APND,BESSGEN_7_N001,TH_SP15_GEN-APND,BESSGEN,,,,,,,,unplaced
TH_NP15_GEN-APND,P0504GT1_7_NBT1,TH_NP15_GEN-APND,P,,,,,,,,unplaced
TH_ZP26_GEN-APND,SOLBLU_7_NBT2,TH_ZP26_GEN-APND,SOLBLU,63848.0,Solar Blue,CA,36.173967,-119.904349,6.0,0.0,precise
TH_SP15_GEN-APND,SGSGNS4_7_N003,TH_SP15_GEN-APND,SGSGNS,,,,,,,,unplaced
TH_SP15_GEN-APND,KYOCERA_6_N003,TH_SP15_GEN-APND,KYOCERA,,,,,,,,unplaced
TH_ZP26_GEN-APND,CAVLSRGN_7_B1,TH_ZP26_GEN-APND,CAVLSRGN,,,,,,,,unplaced
TH_NP15_GEN-APND,KELSO2_7_N001,TH_NP15_GEN-APND,KELSO,,,,,,,,unplaced
TH_SP15_GEN-APND,CONTROLX_1_N010,TH_SP15_GEN-APND,CONTROLX,,,,,,,,unplaced
TH_SP15_GEN-APND,SHANDIN_1_N008,TH_SP15_GEN-APND,SHANDIN,,,,,,,,unplaced
TH_SP15_GEN-APND,RECTOR_6_N009,TH_SP15_GEN-APND,RECTOR,58202.0,RE Victor Phelan Solar One LLC,CA,34.51231,-117.47753,6.0,0.0,precise
TH_ZP26_GEN-APND,T0239_7_N002,TH_ZP26_GEN-APND,T,,,,,,,,unplaced
TH_NP15_GEN-APND,MECCTG1_7_B1,TH_NP15_GEN-APND,MECCTG,,,,,,,,unplaced
TH_SP15_GEN-APND,OASISC1_7_N012,TH_SP15_GEN-APND,OASISC,59528.0,Solar Oasis LLC,CA,34.648889,-118.076667,6.0,0.0,precise
TH_SP15_GEN-APND,WINDHUB_2_B3,TH_SP15_GEN-APND,WINDHUB,59878.0,Windhub Solar A LLC,CA,35.0199,-118.2879,7.0,0.0,precise
TH_NP15_GEN-APND,PANOBS1_7_B1,TH_NP15_GEN-APND,PANOBS,,,,,,,,unplaced
TH_PACW_GEN-APND,YALE_NODE2,TH_PACW_GEN-APND,YALE,3852.0,Yale,WA,45.96277,-122.335467,4.0,0.0,precise
TH_PACW_GEN-APND,FISHCREO_NODET,TH_PACW_GEN-APND,FISHCREO,3026.0,Fish Creek,OR,43.274221,-122.448978,7.0,0.0,precise
TH_NP15_GEN-APND,Q532C2_7_N001,TH_NP15_GEN-APND,Q,,,,,,,,unplaced
TH_SP15_GEN-APND,SANBRN_7_GN2SB4,TH_SP15_GEN-APND,SANBRN,,,,,,,,unplaced
TH_ZP26_GEN-APND,CADET_6_N002,TH_ZP26_GEN-APND,CADET,,,,,,,,unplaced
TH_SP15_GEN-APND,GASKW1_7_N007,TH_SP15_GEN-APND,GASKW,61445.0,Gaskell West 1 Solar Facility,CA,34.832786,-118.563578,5.0,0.0,precise
TH_NP15_GEN-APND,CAMANCHE_7_N003,TH_NP15_GEN-APND,CAMANCHE,537.0,Camanche,CA,38.2268,-121.0245,8.0,0.0,precise
TH_NP15_GEN-APND,TOADTWN_7_N002,TH_NP15_GEN-APND,TOADTWN,,,,,,,,unplaced
TH_SP15_GEN-APND,PANERO_1_N001,TH_SP15_GEN-APND,PANERO,59658.0,SPI Anderson 2,CA,40.472283,-122.324205,6.0,0.0,precise
TH_SP15_GEN-APND,CTRPKGEN_7_B1,TH_SP15_GEN-APND,CTRPKGEN,,,,,,,,unplaced
TH_SP15_GEN-APND,DRACKRS3_7_N003,TH_SP15_GEN-APND,DRACKRS,,,,,,,,unplaced
TH_NP15_GEN-APND,WISHON2_7_B2,TH_NP15_GEN-APND,WISHON,293.0,A G Wishon,CA,37.15105,-119.504724,6.0,0.0,precise
TH_SP15_GEN-APND,CENTERS_6_N010,TH_SP15_GEN-APND,CENTERS,57490.0,Imperial Solar Energy Center South,CA,32.663289,-115.658284,7.0,0.0,precise
TH_NP15_GEN-APND,PLCRVLB2_7_N002,TH_NP15_GEN-APND,PLCRVLB,,,,,,,,unplaced
TH_ZP26_GEN-APND,ULT_OGLE_1_B1,TH_ZP26_GEN-APND,ULT,,,,,,,,unplaced
TH_NP15_GEN-APND,RDWDLNDF_7_N001,TH_NP15_GEN-APND,RDWDLNDF,,,,,,,,unplaced
TH_SP15_GEN-APND,VERNON_6_N005,TH_SP15_GEN-APND,VERNON,7436.0,Vernon,CA,33.9986,-118.2219,6.0,0.0,precise
TH_SP15_GEN-APND,ECO_2_B1,TH_SP15_GEN-APND,ECO,,,,,,,,unplaced
