node,archetype,spread,conc,marker,size_node,kstar_physical_line,kstar_rating_MW,kstar_rating_source,MCC_mid,MCC_eve,import_signal,export_signal,hours_covered,kstar_contribution,n_months_active,size_cv,size_max_share,same_kstar_months,persistence_label,n_tpp_projects,earliest_isd_active,oldest_plan_year,max_slip_years,projects_summary
OSO_6_N008,RED,47.607019779411765,0.15987055142728054,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.396642682964242,-0.38303582402207076,-0.38303582402207076,6.396642682964242,8759,0.9243223177428994,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
OTAYMESA_2_B1,RED,62.90369960784314,0.19533370161022234,filled,153014256.52,NOM:22832_SYCAMORE_230_22652_PENSQTOS_230_BR_1 _1,700.0,voltage proxy 230 kV,-3.883003316681601,2.3962222597232885,2.3962222597232885,3.883003316681601,8759,2.0308758182896915,9,0.5679611658748427,0.2010771378944175,3,9/12 mo · moderate,0.0,,,,
OTAY_6_B1,RED,59.37163754901961,0.2103459100737941,filled,214767347.032,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-4.65862084420123,2.3778221332245257,2.3778221332245257,4.65862084420123,8759,2.038117390531583,9,0.5098573273733306,0.1873618308463598,2,9/12 mo · moderate,0.0,,,,
OXBOWF_7_B1,WHITE,44.55404794117647,0.351231270563868,filled,69311590.85000001,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,3.4632924851702516,2.9382964381440413,2.9382964381440413,-3.4632924851702516,8759,1.7127332865446556,11,2.0043194272274123,0.5928379454739623,2,11/12 mo · volatile,0.0,,,,
OXGEN_7_B1,RED,46.17807634803922,0.16657694143702917,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.822265778993856,-0.3724525281351339,-0.3724525281351339,6.822265778993856,8759,0.934141775934658,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
OXMOUNTN_6_N001,WHITE,59.834181825980394,0.14757753901225681,filled,290965205.0625,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,7.361329444974612,1.448878499347958,1.448878499347958,-7.361329444974612,8759,1.804453569386319,10,1.7204200577455662,0.5875438437586845,6,10/12 mo · variable,0.0,,,,
PA99MWQ1_6_GN001,WHITE,56.33487725490196,0.16268534605274845,filled,214767347.032,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-2.3028940209794757,2.1249872997898533,2.1249872997898533,2.3028940209794757,8759,1.8104113561565753,9,0.5030364133752518,0.1867762091625697,2,9/12 mo · moderate,0.0,,,,
PA99MWQ1_6_GN002,WHITE,56.33487725490196,0.16268534605274845,filled,214767347.032,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-2.3028940209794757,2.1249872997898533,2.1249872997898533,2.3028940209794757,8759,1.8104113561565753,9,0.5030364133752518,0.1867762091625697,2,9/12 mo · moderate,0.0,,,,
PADUA_2_N019,RED,44.75198519607844,0.16215755617491276,filled,236409395.65,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.078099258336533,-0.06005122482505553,-0.06005122482505553,6.078099258336533,8759,0.9683260121578832,11,0.3893561691483944,0.1427202928392944,3,11/12 mo · stable,0.0,,,,
PADUA_6_N004,RED,44.75198519607844,0.16215755617491276,filled,236409395.65,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.078099258336533,-0.06005122482505553,-0.06005122482505553,6.078099258336533,8759,0.9683260121578832,11,0.3893561691483944,0.1427202928392944,3,11/12 mo · stable,0.0,,,,
PADUA_6_N006,RED,44.75198519607844,0.16215755617491276,filled,236409395.65,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.078099258336533,-0.06005122482505553,-0.06005122482505553,6.078099258336533,8759,0.9683260121578832,11,0.3893561691483944,0.1427202928392944,3,11/12 mo · stable,0.0,,,,
PADUA_6_N007,RED,44.75198519607844,0.16215755617491276,filled,236409395.65,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.078099258336533,-0.06005122482505553,-0.06005122482505553,6.078099258336533,8759,0.9683260121578832,11,0.3893561691483944,0.1427202928392944,3,11/12 mo · stable,0.0,,,,
PADUA_6_N008,RED,44.75198519607844,0.16215755617491276,filled,236409395.65,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.078099258336533,-0.06005122482505553,-0.06005122482505553,6.078099258336533,8759,0.9683260121578832,11,0.3893561691483944,0.1427202928392944,3,11/12 mo · stable,0.0,,,,
PADUA_6_N009,RED,44.75198519607844,0.16215755617491276,filled,236409395.65,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.078099258336533,-0.06005122482505553,-0.06005122482505553,6.078099258336533,8759,0.9683260121578832,11,0.3893561691483944,0.1427202928392944,3,11/12 mo · stable,0.0,,,,
PAHRUMP_1_N017,RED,32.56478448529412,0.19365660292980344,filled,283786787.543,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.4684525443911065,-0.5929890879442951,-0.5929890879442951,6.4684525443911065,8759,0.8197991782364531,10,1.1061732296593303,0.4056678355759125,3,10/12 mo · variable,0.0,,,,
PALA_7_N001,WHITE,56.33487725490196,0.16268534605274845,filled,214767347.032,NOM:30055_GATES1  _500_30060_MIDWAY  _500_BR_1 _1,5400.0,WECC path 15,-2.3028940209794757,2.1249872997898533,2.1249872997898533,2.3028940209794757,8759,1.8104113561565753,9,0.5030364133752518,0.1867762091625697,2,9/12 mo · moderate,0.0,,,,
PALISADI_NODE1,WHITE,9.641585784313724,0.46688786109722846,filled,222267865.778,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.21668744962770933,-0.7125843008565879,-0.7125843008565879,0.21668744962770933,8759,0.7077549736948474,4,1.6911673071196482,0.8827468007656636,2,sporadic (4/12 mo),0.0,,,,
PALISADI_NODE2,WHITE,9.641585784313724,0.46688786109722846,filled,222267865.778,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.21668744962770933,-0.7125843008565879,-0.7125843008565879,0.21668744962770933,8759,0.7077549736948474,4,1.6911673071196482,0.8827468007656636,2,sporadic (4/12 mo),0.0,,,,
PALISADI_NODE3,WHITE,9.641585784313724,0.46688786109722846,filled,222267865.778,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.21668744962770933,-0.7125843008565879,-0.7125843008565879,0.21668744962770933,8759,0.7077549736948474,4,1.6911673071196482,0.8827468007656636,2,sporadic (4/12 mo),0.0,,,,
PALISADI_NODE4,WHITE,9.641585784313724,0.46688786109722846,filled,222267865.778,ITC:PACE_FOURCORNE345_ITC,,unknown,-0.21668744962770933,-0.7125843008565879,-0.7125843008565879,0.21668744962770933,8759,0.7077549736948474,4,1.6911673071196482,0.8827468007656636,2,sporadic (4/12 mo),0.0,,,,
PALSEL_7_N005,WHITE,76.13410332107843,0.1370105749385811,filled,228593785.44599995,NOM:7410_CP24_NG,,unknown,2.8013658011254052,0.4106042821113885,0.4106042821113885,-2.8013658011254052,8759,2.0295949943401315,5,1.3932054228401431,0.6920620939131203,5,5/12 mo · variable,0.0,,,,
PALSEL_7_N006,WHITE,76.13410332107843,0.1370105749385811,filled,228593785.44599995,NOM:7410_CP24_NG,,unknown,2.8013658011254052,0.4106042821113885,0.4106042821113885,-2.8013658011254052,8759,2.0295949943401315,5,1.3932054228401431,0.6920620939131203,5,5/12 mo · variable,0.0,,,,
PAN2TAP_1_B1,RED,169.5858362990196,0.11392045174686462,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.92543874214563,-1.984571962260251,-1.984571962260251,18.92543874214563,8759,5.6125041883113,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANERO_1_N001,RED,40.75578629901961,0.16511260710001452,filled,242557998.144,NOM:24801_DEVERS  _500_24804_DEVERS  _230_XF_1 _P,2500.0,voltage proxy 500 kV,-4.448378525555769,0.27478437998298566,0.27478437998298566,4.448378525555769,8759,1.53677280329082,11,0.4385359900561991,0.1473047732234133,3,11/12 mo · stable,0.0,,,,
PANOBS1_7_B1,RED,171.0978294240196,0.11411361291264126,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.958420683500812,-1.6943507016809072,-1.6943507016809072,18.958420683500812,8759,5.700871357017399,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANOBS2_7_B1,RED,171.0978294240196,0.11411361291264126,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.958420683500812,-1.6943507016809072,-1.6943507016809072,18.958420683500812,8759,5.700871357017399,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANOBS3_7_B1,RED,171.0978294240196,0.11411361291264126,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.958420683500812,-1.6943507016809072,-1.6943507016809072,18.958420683500812,8759,5.700871357017399,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANOBS4_7_B1,RED,171.0978294240196,0.11411361291264126,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.958420683500812,-1.6943507016809072,-1.6943507016809072,18.958420683500812,8759,5.700871357017399,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANOCHE_1_B1,RED,169.5858362990196,0.11431602840561161,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.78512946851532,-1.85521317260438,-1.85521317260438,18.78512946851532,8759,5.6125041883113,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANOCHE_1_N001,RED,169.5858362990196,0.11431602840561161,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.78512946851532,-1.85521317260438,-1.85521317260438,18.78512946851532,8759,5.6125041883113,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PANOCHE_7_N002,RED,171.0978294240196,0.11411361291264126,filled,1114291435.752,NOM:30765_LOSBANOS_230_30790_PANOCHE _230_BR_2 _1,5400.0,WECC path 15,-18.958420683500812,-1.6943507016809072,-1.6943507016809072,18.958420683500812,8759,5.700871357017399,11,0.8318871538153183,0.247054562158847,6,11/12 mo · moderate,0.0,,,,
PARADISE_1_N001,WHITE,35.56290791666667,0.2360707863975292,filled,239827483.63549995,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,0.8785161856374804,-0.5379399495301033,-0.5379399495301033,-0.8785161856374804,8759,1.1507766328173896,12,1.7098877705932292,0.4993478609448049,3,12/12 mo · variable,0.0,,,,
PARDSE_7_N001,RED,58.613205906862746,0.19573638645486566,filled,214767347.032,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-3.788380689720942,2.6690973850206414,2.6690973850206414,3.788380689720942,8759,2.037115266600729,9,0.5098573273733306,0.1873618308463598,2,9/12 mo · moderate,0.0,,,,
PAROWANC_NODE1,RED,26.343546151960787,0.37412318475802936,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.150543897569977,-0.8820847371045081,-0.8820847371045081,4.150543897569977,8759,1.0497002970073515,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
PAROWANC_NODE2,RED,26.343546151960787,0.37412318475802936,filled,138257553.72,ITC:PACE_FOURCORNE345_ITC,,unknown,-4.150543897569977,-0.8820847371045081,-0.8820847371045081,4.150543897569977,8759,1.0497002970073515,6,0.6823393323817247,0.3077452768594082,2,6/12 mo · moderate,0.0,,,,
PASTORIA_2_B1,RED,47.13076155637255,0.1614603882032245,filled,276052100.05,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-6.680782756282002,-0.48169399676512636,-0.48169399676512636,6.680782756282002,8759,0.9243283342787092,11,1.3765506020226403,0.4133477008827376,3,11/12 mo · variable,0.0,,,,
PASTSR_7_CN002,RED,36.09301823529412,0.19240441055228244,filled,291521475.036,NOM:30050_LOSBANOS_500_30055_GATES1  _500_BR_1 _3,5400.0,WECC path 15,-4.748607855475906,-0.6387579680406215,-0.6387579680406215,4.748607855475906,6240,0.8235973234224155,7,1.557626071971491,0.644114431042499,2,7/12 mo · variable,0.0,,,,
PASTSR_7_CN006,WHITE,0.5770901960784315,0.6264975093543451,hollow,,,,,-0.2891526111111111,-0.0983821388888888,-0.0983821388888888,0.2891526111111111,360,,0,,,0,single month,,,,,
PAULSWT_1_GN002,WHITE,108.04870653186273,0.18623349643390488,filled,228593785.44599995,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,9.923500957422341,1.7497468037634407,1.7497468037634407,-9.923500957422341,8759,3.7081607123733336,11,0.4983864346923587,0.1664279569718438,8,11/12 mo · stable,0.0,,,,
PAULSWT_1_N001,WHITE,108.04870653186273,0.18623349643390488,filled,228593785.44599995,NOM:30750_MOSSLD  _230_30797_LASAGUIL_230_BR_1 _1,700.0,voltage proxy 230 kV,9.923500957422341,1.7497468037634407,1.7497468037634407,-9.923500957422341,8759,3.7081607123733336,11,0.4983864346923587,0.1664279569718438,8,11/12 mo · stable,0.0,,,,
